x_over_width,y_over_width
-0.49640589885192205,0.004022862008005825
-0.49604262056232085,0.005546479981296335
-0.49559291523835247,0.007045947398579328
-0.4950594128731844,0.008521661896912128
-0.4944447434599834,0.009974021113352065
-0.4937515369919168,0.011403422684956461
-0.4929824234621518,0.012810264248782647
-0.4921400328638554,0.01419494344188795
-0.49122699519019475,0.015557857901329693
-0.490245940434337,0.016899405264165206
-0.4891994985894492,0.018219983167451815
-0.48809029964869854,0.019519989248246845
-0.48692097360525227,0.020799821143607625
-0.4856941504522771,0.022059876490591476
-0.4844124601829407,0.023300552926255734
-0.4830785327904099,0.024522248087657718
-0.4816949982678517,0.02572535961185475
-0.4802644866084337,0.02691028513590418
-0.47878962780532247,0.028077422296863306
-0.47727305185168545,0.02922716873178947
-0.47571738874068975,0.030359922077740003
-0.4741252684655024,0.031476079971772215
-0.4724993210192906,0.03257604005094345
-0.47084217639522147,0.033660199952311017
-0.46915646458646215,0.03472895731293227
-0.4674448155861796,0.0357827097698645
-0.4657098593875412,0.036821854960165074
-0.46395422598371394,0.03784679052089129
-0.46218054536786496,0.03885791408910047
-0.46039144753316136,0.03985562330184996
-0.45858956247277033,0.04084031579619707
-0.45677752017985906,0.04181238920919915
-0.4549579506475944,0.0427722411779135
-0.45313348386914376,0.043720269339397475
-0.4513067498376741,0.04465687133070837
-0.44948037854635275,0.04558244478890354
-0.4476569999883466,0.04649738735104029
-0.4458392441568228,0.04740209665417595
-0.44402956367617497,0.04829695844233111
-0.44222864709463855,0.04918224017364021
-0.4404361719633436,0.050058141516257045
-0.4386518038728486,0.05092486133634807
-0.43687520841371225,0.051782598500079775
-0.43510605117649265,0.05263155187361858
-0.4333439977517488,0.053471920323130945
-0.4315887137300388,0.05430390271478332
-0.4298398647019213,0.05512769791474215
-0.4280971162579549,0.05594350478917391
-0.4263601339886981,0.056751522204245064
-0.4246285834847091,0.057551949026122005
-0.4229021303365467,0.058344984120971236
-0.42118044013476935,0.059130826354959205
-0.41946317846993564,0.059909674594252366
-0.41775001093260367,0.06068172770501713
-0.4160406031133323,0.06144718455342
-0.4143346206026802,0.06220624400562743
-0.41263172899120537,0.06295910492780582
-0.41093159386946665,0.06370596618612168
-0.40923388082802253,0.06444702664674144
-0.4075382554574314,0.06518248517583154
-0.4058443833482518,0.06591254063955845
-0.4041519300910423,0.06663739190408861
-0.40246056127636115,0.06735723783558849
-0.40076994249476716,0.06807227730022453
-0.3990797393368188,0.0687827091641632
-0.3973896173930743,0.06948873229357089
-0.39569924225409253,0.07019054555461415
-0.3940082795104318,0.07088834781345937
-0.3923163947526506,0.07158233793627301
-0.39062325357130745,0.07227271478922154
-0.3889285215569607,0.07295967723847138
-0.38723186430016926,0.07364342415018901
-0.38553294739149124,0.0743241543905409
-0.38383143642148526,0.07500206682569344
-0.3821269970337114,0.07567736029011009
-0.38041937494417444,0.07635018572248849
-0.3787085570362216,0.07702054980597758
-0.37699457541419207,0.07768843217454584
-0.3752774621824245,0.0783538124621616
-0.37355724944525814,0.0790166703027933
-0.37183396930703155,0.07967698533040936
-0.37010765387208405,0.08033473717897822
-0.3683783352447544,0.08098990548246826
-0.36664604552938146,0.0816424698748479
-0.3649108168303042,0.08229240999008551
-0.3631726812518618,0.08293970546214961
-0.36143167089839284,0.08358433592500852
-0.35968781787423654,0.0842262810126307
-0.35794115428373174,0.08486552035898456
-0.3561917122312174,0.08550203359803853
-0.35443952382103233,0.08613580036376095
-0.3526846211575157,0.08676680029012034
-0.3509270363450064,0.08739501301108504
-0.34916680148784307,0.08802041816062349
-0.3474039486903651,0.08864299537270409
-0.34563851005691104,0.08926272428129525
-0.34387051769182003,0.08987958452036543
-0.3421000036994311,0.090493555723883
-0.3403270001840829,0.09110461752581639
-0.3385515392501147,0.09171274956013402
-0.33677365300186524,0.09231793146080426
-0.33499337354367353,0.0929201428617956
-0.3332107329798784,0.0935193633970764
-0.33142576341481883,0.09411557270061507
-0.32963849695283387,0.09470875040638005
-0.32784896569826244,0.09529887614833976
-0.3260572017554434,0.09588592956046262
-0.3242632372287157,0.09646989027671696
-0.3224671042224183,0.09705073793107133
-0.3206688348408901,0.09762845215749404
-0.3188684611884701,0.09820301258995354
-0.3170660153694973,0.09877439886241823
-0.31526152948831054,0.09934259060885656
-0.31345503564924876,0.09990756746323691
-0.31164656595665097,0.10046930905952774
-0.30983615251485597,0.10102779503169736
-0.3080238274282028,0.10158300501371428
-0.3062096228010305,0.10213491863954692
-0.30439357073767775,0.10268351554316364
-0.3025757033424837,0.10322877535853286
-0.30075605271978734,0.10377067771962306
-0.2989346509739274,0.10430920226040258
-0.29711153020924286,0.10484432861483983
-0.29528672253007293,0.1053760364169033
-0.29346026004075615,0.10590430530056132
-0.2916321748456317,0.10642911489978234
-0.28980249904903854,0.10695044484853482
-0.2879712647553155,0.1074682747807871
-0.28613850406880154,0.10798258433050763
-0.28430424909383567,0.10849335313166482
-0.2824685319347567,0.10900056081822705
-0.28063138469590376,0.10950418702416284
-0.2787928394816157,0.11000421138344052
-0.2769529283962313,0.11050061353002844
-0.2751116835440897,0.11099337309789516
-0.2732691370295299,0.11148246972100903
-0.2714253209568905,0.11196788303333839
-0.2695802674305109,0.11244959266885181
-0.2677340085547296,0.11292757826151754
-0.2658865764338859,0.11340181944530411
-0.2640380031723185,0.11387229585417992
-0.2621883208743665,0.11433898712211334
-0.26033756164436855,0.11480187288307277
-0.25848575758666414,0.11526093277102673
-0.25663294080559174,0.11571614641994352
-0.25477914340549024,0.11616749346379157
-0.25292439749069906,0.11661495353653939
-0.25106873516555667,0.11705850627215529
-0.2492121885344022,0.11749813130460772
-0.24735478968473762,0.11793380828749639
-0.24549656423303726,0.11836552441934468
-0.24363752157538812,0.11879328581091207
-0.24177766860730118,0.11921710148851533
-0.23991701222428763,0.11963698047847124
-0.23805555932185868,0.1200529318070965
-0.23619331679552538,0.12046496450070796
-0.23433029154079887,0.12087308758562235
-0.23246649045319054,0.1212773100881565
-0.23060192042821137,0.12167764103462714
-0.22873658836137248,0.12207408945135106
-0.2268705011481851,0.12246666436464498
-0.22500366568416044,0.1228553748008258
-0.22313608886480948,0.12324022978621017
-0.22126777758564367,0.12362123834711496
-0.21939873874217394,0.1239984095098569
-0.2175289792299116,0.12437175230075274
-0.21565850594436758,0.12474127574611935
-0.21378732578105336,0.1251069888722734
-0.21191544563547987,0.1254689007055317
-0.21004287240315825,0.12582702027221107
-0.20816961297959988,0.12618135659862822
-0.20629567426031573,0.12653191871109995
-0.20442106314081693,0.12687871563594308
-0.20254578651661487,0.12722175639947433
-0.20066985128322046,0.12756105002801046
-0.19879326433614503,0.12789660554786836
-0.19691603257089962,0.12822843198536468
-0.1950381628829955,0.12855653836681621
-0.19315966216794375,0.1288809337185398
-0.19128053732125558,0.12920162706685218
-0.18940079523844217,0.12951862743807008
-0.1875204428150146,0.12983194385851035
-0.18563948694648402,0.13014158535448977
-0.18375793452836173,0.13044756095232507
-0.18187579245615876,0.13074987967833301
-0.1799930676253863,0.13104855055883047
-0.17810976693155556,0.1313435826201341
-0.17622589727017765,0.1316349848885607
-0.17434146553676375,0.1319227663904271
-0.172456478626825,0.13220693615205006
-0.1705709434358726,0.1324875031997464
-0.1686848668594177,0.13276447655983276
-0.16679825579297136,0.13303786525862601
-0.1649111171320449,0.13330767832244292
-0.16302345777214947,0.13357392477760024
-0.161135284608796,0.1338366136504148
-0.15924660453749598,0.13409575396720336
-0.15735742445376033,0.13435135475428261
-0.15546775125310033,0.1346034250379695
-0.1535775918310271,0.13485197384458059
-0.1516869530830518,0.1350970102004328
-0.1497958419046856,0.13533854313184285
-0.14790426519143962,0.13557658166512757
-0.14601222983882509,0.13581113482660367
-0.14411974274235312,0.13604221164258795
-0.14222681079753485,0.13626982113939723
-0.14033344089988153,0.1364939723433482
-0.13843963994490427,0.13671467428075773
-0.13654541482811416,0.13693193597794254
-0.1346507724450225,0.1371457664612194
-0.13275571969114042,0.13735617475690512
-0.13086026346197893,0.13756316989131642
-0.12896441065304934,0.13776676089077017
-0.12706816815986277,0.137966956781583
-0.12517154287793042,0.13816376659007185
-0.12327454170276331,0.13835719934255336
-0.12137717152987282,0.13854726406534443
-0.11947943925476993,0.1387339697847617
-0.11758135177296589,0.1389173255271221
-0.11568291597997181,0.13909734031874227
-0.11378413877129893,0.13927402318593904
-0.11188502704245827,0.13944738315502922
-0.10998558768896116,0.1396174292523295
-0.10808582760631864,0.13978417050415673
-0.10618575369004192,0.13994761593682767
-0.10428537283564211,0.14010777457665907
-0.10238469193863044,0.1402646554499677
-0.10048371789451807,0.1404182675830704
-0.09858245759881602,0.1405686200022839
-0.09668091794703566,0.14071572173392494
-0.09477910583468806,0.1408595818043104
-0.09287702815728431,0.14100020923975698
-0.09097469181033566,0.1411376130665814
-0.08907210368935327,0.14127180231110054
-0.08716927068984819,0.14140278599963116
-0.08526619970733175,0.14153057315849
-0.083362897637315,0.14165517281399384
-0.08145937137530915,0.14177659399245945
-0.07955562781682525,0.14189484572020364
-0.07765167385737463,0.1420099370235432
-0.07574751639246836,0.14212187692879483
-0.07384316231761755,0.14223067446227539
-0.07193861852833348,0.1423363386503016
-0.07003389192012727,0.14243887851919024
-0.06812898938850996,0.14253830309525808
-0.06622391782899291,0.14263462140482194
-0.06431868413708715,0.14272784247419854
-0.06241329520830386,0.14281797532970472
-0.060507757938154175,0.1429050289976572
-0.05860207922214936,0.1429890125043728
-0.05669626595580048,0.1430699348761682
-0.05479032503461869,0.14314780513936032
-0.05288426335411524,0.1432226323202658
-0.050978087809801245,0.14329442544520155
-0.04907180529718777,0.1433631935404842
-0.04716542271178614,0.14342894563243067
-0.045258946949107426,0.1434916907473576
-0.04335238490466275,0.14355143791158187
-0.041445743473963355,0.14360819615142018
-0.03953902955252042,0.1436619744931894
-0.037632250035845,0.1437127819632062
-0.03572541181944829,0.1437606275877874
-0.03381852179884153,0.1438055203932498
-0.03191158686953579,0.14384746940591017
-0.030004613927042224,0.14388648365208526
-0.028097609866872084,0.14392257215809187
-0.026190581584536465,0.14395574395024668
-0.024283535975546503,0.14398600805486664
-0.022376479935413453,0.1440133734982684
-0.020469420359648407,0.1440378493067688
-0.01856236414376247,0.14405944450668454
-0.016655318183266942,0.1440781681243325
-0.014748289373672927,0.14409402918602934
-0.012841284610491544,0.1441070367180919
-0.010934310789233927,0.14411719974683698
-0.009027374805411338,0.14412452729858127
-0.007120483554534905,0.14412902839964167
-0.005213643932115701,0.14413071207633482
-0.003306862833665027,0.1441295873549776
-0.0014001471546939764,0.14412566326188675
0.0005064962092863721,0.14411894882337903
0.0024130603627647022,0.1441094530657712
0.0043195384102299285,0.14409718501538013
0.006225923456170964,0.1440821536985225
0.008132208605076501,0.1440643681415151
0.010038386961435457,0.14404383737067472
0.011944451629736683,0.14402057041231817
0.013850395714469046,0.14399457629276216
0.01575621232012129,0.1439658640383235
0.01766189455118231,0.14393444267531896
0.019567435512140987,0.14390032123006538
0.021472828307486067,0.14386350872887943
0.02337806604170644,0.14382401419807792
0.025283141819291,0.14378184666397764
0.027188048744728476,0.14373701515289541
0.029092779922507746,0.1436895286911479
0.030997328457117685,0.143639396305052
0.032901687453047154,0.14358662702092437
0.0348058500147849,0.1435312298650819
0.036709809246819776,0.14347321386384124
0.038613558253640774,0.1434125880435193
0.04051709025060666,0.14334936050067698
0.04242039984142497,0.14328352768919125
0.04432348257513235,0.14321507813541762
0.04622633401890756,0.1431440002135672
0.04812894973992993,0.14307028229785143
0.05003132530537836,0.14299391276248144
0.05193345628243181,0.14291487998166857
0.05383533823826949,0.142833172329624
0.05573696674007041,0.1427487781805591
0.05763833735501347,0.14266168590868505
0.0595394456502779,0.1425718838882132
0.061440287193042675,0.14247936049335475
0.06334085755048673,0.14238410409832097
0.06524115228978934,0.1422861030773232
0.06714116697812943,0.14218534580457262
0.06904089718268588,0.14208182065428046
0.07094033847063806,0.14197551600065814
0.07283948640916484,0.14186642021791676
0.07473833656544514,0.14175452168026773
0.07663688450665825,0.1416398087619222
0.07853512579998315,0.1415222698370915
0.08043305601259866,0.14140189327998687
0.08233067071168418,0.14127866746481962
0.08422796546441853,0.14115258076580095
0.0861249358379807,0.14102362155714215
0.08802157739954998,0.1408917782130545
0.08991788571630514,0.14075703910774928
0.0918138563554255,0.14061939261543774
0.09370948488408994,0.1404788271103311
0.09560476686947741,0.1403353309666407
0.09749969787876722,0.14018889255857772
0.09939427347913826,0.14003950026035356
0.10128848923776945,0.13988714244617936
0.10318234072184011,0.13973180749026642
0.10507582349852916,0.13957348376682602
0.10696893313501546,0.1394121596500694
0.1088616651984784,0.1392478235142079
0.11075401525609684,0.1390804637334527
0.11264597887504971,0.1389100686820151
0.11453755162251629,0.13873662673410636
0.11642872906567553,0.1385601262639378
0.11831950677170631,0.13838055564572055
0.120209880307788,0.13819790325366602
0.12209984524109942,0.13801215746198536
0.12398939713881958,0.13782330664488998
0.12587853156812773,0.137631339176591
0.12776724409620283,0.1374362434312998
0.1296555302902237,0.13723800778322753
0.13154338571736973,0.13703662060658553
0.1334308059448197,0.1368320702755851
0.13531778653975288,0.13662434516443742
0.13720432306934824,0.1364134336473538
0.13909041110078463,0.13619932409854552
0.14097604620124138,0.1359820048922238
0.1428612239378974,0.13576146440259992
0.14474593987793163,0.1355376910038852
0.14663018958852334,0.13531067307029082
0.14851396863685148,0.1350803989760281
0.15039727259009492,0.13484685709530833
0.15228009701543307,0.13461003580234274
0.15416243748004468,0.13436992347134255
0.15604428955110877,0.1341265084765191
0.1579256487958047,0.13387977919208366
0.15980651078131122,0.13362972399224743
0.16168687107480742,0.13337633125122172
0.16356672524347252,0.13311958934321783
0.16544606885448537,0.13285948664244687
0.16732489747502502,0.13259601152312034
0.16920320667227068,0.1323291523594493
0.17108099201340127,0.1320588975256451
0.1729582490655958,0.13178523539591905
0.17483497339603346,0.13150815434448238
0.1767111605718932,0.13122764274554632
0.17858680616035397,0.13094368897332218
0.18046190572859505,0.1306562814020212
0.18233645484379524,0.13036540840585467
0.1842104490731338,0.13007105835903382
0.1860838839837897,0.12977321963576996
0.18795675514294177,0.1294718806102743
0.1898290581177694,0.12916702965675814
0.19170078847545155,0.12885865514943276
0.19357194178316697,0.1285467454625094
0.19544251360809511,0.12823128897019936
0.19731249951741484,0.12791227404671388
0.19918189507830505,0.12758968906626422
0.2010506958579451,0.12726352240306166
0.20291889742351385,0.12693376243131743
0.20478649534219026,0.12660039752524285
0.2066534851811536,0.12626341605904914
0.20851986250758278,0.12592280640694764
0.21038562288865675,0.1255785569431495
0.21225076189155478,0.1252306560418661
0.21411527508345582,0.12487909207730861
0.21597915803153878,0.1245238534236884
0.2178424063029829,0.12416492845521662
0.21970501546496718,0.1238023055461046
0.2215669810846705,0.12343597307056363
0.22342829872927217,0.12306591940280492
0.22528896396595097,0.12269213291703977
0.2271489723618862,0.12231460198747943
0.2290083194842568,0.12193331498833515
0.23086700090024165,0.12154826029381828
0.23272501217702016,0.12115942627814
0.23458234888177104,0.12076680131551154
0.23643900658167338,0.1203703737801443
0.23829498084390643,0.11997013204624944
0.2401502672356491,0.11956606448803825
0.24200486132408022,0.11915815947972198
0.24385875867637932,0.11874640539551197
0.24571195485972513,0.11833079060961942
0.24756444544129663,0.1179113034962556
0.24941622598827304,0.11748793242963179
0.2512672920678334,0.11706066578395923
0.2531176392471566,0.11662949193344926
0.2549672630934218,0.11619439925231305
0.2568161591738081,0.1157553761147619
0.2586643230554944,0.11531241089500714
0.26051175030565993,0.11486549196725995
0.2623584364914836,0.11441460770573161
0.26420437718014433,0.11395974648463345
0.26604956793882145,0.11350089667817663
0.26789400433469374,0.11303804666057252
0.2697376819349405,0.1125711848060323
0.2715805963067407,0.1121002994887673
0.27342274301727315,0.1116253790829888
0.2752641176337172,0.11114641196290795
0.2771047157232519,0.11066338650273615
0.2789445328530559,0.11017629107668461
0.28078356459030873,0.10968511405896457
0.2826218065021892,0.10918984382378732
0.28445925415587625,0.10869046874536417
0.2862959031185492,0.10818697719790629
0.2881317489573869,0.10767935755562502
0.2899667872395683,0.10716759819273163
