x_over_width,top_y_over_width,underside_y_over_width,observed_not_interpolated
-0.11797752808988764,0.15401356253041398,-0.2746282394439782,1
-0.11637239165329052,0.15420440129139512,-0.27443740068299705,1
-0.11476725521669343,0.15439524005237623,-0.27545863580708013,1
-0.11316211878009631,0.15458607881335737,-0.27526779704609905,1
-0.1115569823434992,0.15477691757433848,-0.27526779704609905,1
-0.10995184590690209,0.15496775633531962,-0.2750769582851179,1
-0.10834670947030497,0.15515859509630073,-0.2750769582851179,1
-0.10674157303370786,0.15694318526430837,-0.276098193409201,1
-0.10513643659711075,0.1571340240252895,-0.276098193409201,1
-0.10353130016051364,0.1571340240252895,-0.27590735464821986,1
-0.10192616372391654,0.1573248627862706,-0.27590735464821986,1
-0.10032102728731943,0.1563036276621875,-0.2771194285332841,1
-0.09871589085072231,0.15649446642316858,-0.27833150241834836,1
-0.0971107544141252,0.15649446642316858,-0.27833150241834836,1
-0.09550561797752809,0.15668530518414975,-0.2781406636573672,1
-0.09390048154093097,0.15687614394513083,-0.2781406636573672,1
-0.09229534510433386,0.15725782146709308,-0.2779498248963861,1
-0.09069020866773676,0.15744866022807422,-0.27897106002046923,1
-0.08908507223113965,0.15744866022807422,-0.2787802212594881,1
-0.08747993579454254,0.15763949898905533,-0.27897106002046923,1
-0.08587479935794542,0.15783033775003646,-0.27999229514455226,1
-0.08426966292134831,0.1580211765110176,-0.27999229514455226,1
-0.0826645264847512,0.1582120152719987,-0.27999229514455226,1
-0.08105939004815409,0.15840285403297985,-0.2810135302686354,1
-0.07945425361155699,0.15859369279396096,-0.2810135302686354,1
-0.07784911717495988,0.1589753703159232,-0.28082269150765427,1
-0.07624398073836276,0.15916620907690435,-0.28082269150765427,1
-0.07463884430176565,0.15916620907690435,-0.2806318527466731,1
-0.07303370786516854,0.15935704783788543,-0.28184392663173735,1
-0.07142857142857142,0.1595478865988666,-0.28165308787075627,1
-0.06982343499197431,0.15973872535984768,-0.28165308787075627,1
-0.06821829855537721,0.15992956412082882,-0.28165308787075627,1
-0.0666131621187801,0.16012040288180998,-0.28267432299483936,1
-0.06500802568218299,0.16012040288180998,-0.28267432299483936,1
-0.06340288924558588,0.15909916775772687,-0.28267432299483936,1
-0.06179775280898876,0.15909916775772687,-0.28369555811892244,1
-0.06019261637239166,0.159290006518708,-0.28369555811892244,1
-0.058587479935794544,0.16107459668671556,-0.2835047193579413,1
-0.05698234349919743,0.16107459668671556,-0.2833138805969602,1
-0.05537720706260032,0.1600533615626325,-0.2831230418359791,1
-0.05377207062600321,0.1600533615626325,-0.2831230418359791,1
-0.0521669341894061,0.16024420032361358,-0.28414427696006217,1
-0.05056179775280899,0.16024420032361358,-0.28414427696006217,1
-0.048956661316211875,0.1592229651995305,-0.2839534381990811,1
-0.04735152487961477,0.1592229651995305,-0.28376259943809995,1
-0.045746388443017656,0.15960464272149275,-0.2835717606771188,1
-0.044141252006420544,0.15979548148247388,-0.2835717606771188,1
-0.04253611556982344,0.15979548148247388,-0.2845929958012019,1
-0.040930979133226325,0.15998632024345497,-0.2845929958012019,1
-0.03932584269662921,0.16017715900443613,-0.2845929958012019,1
-0.0377207062600321,0.16017715900443613,-0.285614230925285,1
-0.036115569823434994,0.16036799776541721,-0.285614230925285,1
-0.03451043338683788,0.16074967528737946,-0.28542339216430385,1
-0.03290529695024077,0.1609405140483606,-0.28523255340332276,1
-0.03130016051364366,0.1611313528093417,-0.2850417146423417,1
-0.02969502407704655,0.16132219157032285,-0.28485087588136054,1
-0.028089887640449437,0.16132219157032285,-0.2846600371203794,1
-0.026484751203852328,0.1603009564462398,-0.2846600371203794,1
-0.024879614767255216,0.1603009564462398,-0.2856812722444625,1
-0.023274478330658106,0.1604917952072209,-0.2856812722444625,1
-0.021669341894060994,0.16068263396820204,-0.2854904334834814,1
-0.020064205457463884,0.16087347272918312,-0.2852995947225002,1
-0.018459069020866775,0.16106431149016429,-0.2851087559615191,1
-0.016853932584269662,0.16125515025114537,-0.284917917200538,1
-0.015248796147672551,0.1614459890121265,-0.284917917200538,1
-0.013643659711075442,0.16158860382303475,-0.28609852746532377,1
-0.012038523274478331,0.16158860382303475,-0.28609852746532377,0
-0.01043338683788122,0.1615403798729619,-0.2860670638450453,0
-0.00882825040128411,0.1614921559228891,-0.2860356002247668,0
-0.0072231139646869984,0.16144393197281623,-0.28600413660448837,0
-0.0056179775280898875,0.1613957080227434,-0.28597267298420986,0
-0.0040128410914927765,0.16134748407267052,-0.2859412093639314,0
-0.002407704654895666,0.16129926012259765,-0.2859097457436529,0
-0.0008025682182985554,0.16125103617252484,-0.28587828212337446,0
0.0008025682182985554,0.161202812222452,-0.28584681850309596,0
0.002407704654895666,0.16115458827237913,-0.2858153548828175,0
0.0040128410914927765,0.1611063643223063,-0.285783891262539,0
0.0056179775280898875,0.16105814037223343,-0.28575242764226055,0
0.0072231139646869984,0.16100991642216061,-0.28572096402198205,0
0.00882825040128411,0.16096169247208775,-0.2856895004017036,0
0.01043338683788122,0.1609134685220149,-0.2856580367814251,0
0.012038523274478331,0.16086524457194204,-0.28562657316114665,0
0.013643659711075442,0.16081702062186917,-0.28559510954086814,0
0.015248796147672551,0.16076879667179636,-0.2855636459205897,0
0.016853932584269662,0.16072057272172352,-0.2855321823003112,0
0.018459069020866775,0.16072057272172352,-0.28550071868003274,1
0.020064205457463884,0.1608631875326318,-0.28530987991905155,1
0.021669341894060994,0.1610540262936129,-0.28530987991905155,1
0.023274478330658106,0.16124486505459404,-0.28633111504313474,1
0.024879614767255216,0.16143570381557515,-0.28633111504313474,1
0.026484751203852328,0.1616265425765563,-0.2861402762821536,1
0.028089887640449437,0.1618173813375374,-0.2859494375211724,1
